City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
198,Awbari,LY,26.5921,12.7805,81.93,21,0,2.57,clear sky
199,Sao Fidelis,BR,-21.6461,-41.7469,67.41,74,100,3.02,overcast clouds
200,Kilindoni,TZ,-7.9139,39.6668,79.0,71,7,20.49,clear sky
201,Belyy Yar,RU,53.6039,91.3903,50.86,66,0,6.71,clear sky
202,Eydhafushi,MV,5.1033,73.0708,81.84,72,100,10.42,overcast clouds
203,Aswan,EG,24.0934,32.907,85.3,20,0,5.75,clear sky
204,Moussoro,TD,13.6408,16.4901,87.28,17,0,10.18,clear sky
205,Erechim,BR,-27.6342,-52.2739,53.8,95,44,3.02,scattered clouds
206,Doha,QA,25.2867,51.5333,88.11,59,0,1.14,clear sky
207,Teguldet,RU,57.3064,88.1667,43.47,87,75,7.92,broken clouds
208,Muisne,EC,0.6,-80.0333,75.96,78,98,8.97,overcast clouds
209,Tiznit,MA,29.5833,-9.5,73.38,36,0,1.68,clear sky
210,Najran,SA,17.4924,44.1277,75.85,13,100,1.77,overcast clouds
211,Paamiut,GL,61.994,-49.6678,34.86,90,59,4.16,broken clouds
212,Pemba,MZ,-12.974,40.5178,74.1,88,20,9.22,few clouds
213,Matay,EG,28.419,30.7792,77.99,47,0,8.86,clear sky
214,Zemetchino,RU,53.4973,42.6163,46.8,75,0,6.51,clear sky
215,Visnes,NO,59.3556,5.2242,55.22,87,100,2.3,overcast clouds
216,Creetown,GB,54.9015,-4.3792,53.6,98,100,10.38,light rain
217,Coihueco,CL,-36.6167,-71.8333,52.54,100,34,2.3,scattered clouds
218,Kadoma,JP,34.7333,135.5833,71.65,55,40,2.3,scattered clouds
219,Iskateley,RU,67.6803,53.1512,56.89,67,79,11.23,broken clouds
220,Hit,IQ,33.6416,42.8251,84.81,21,0,9.89,clear sky
221,Lucera,IT,41.5082,15.3351,65.59,73,1,5.39,clear sky
222,Carnarvon,AU,-24.8667,113.6333,66.27,77,40,23.02,scattered clouds
223,Rundu,NA,-17.9333,19.7667,46.71,58,0,6.53,clear sky
224,Oia,PT,40.5426,-8.5386,66.38,85,100,0.81,overcast clouds
225,Codrington,AU,-38.2667,141.9667,51.73,73,100,13.51,overcast clouds
226,Thompson,CA,55.7435,-97.8558,68.16,34,40,8.05,scattered clouds
227,Villa Bruzual,VE,9.3328,-69.1208,80.42,62,99,1.88,overcast clouds
228,Naryan-Mar,RU,67.6713,53.087,56.88,67,82,11.23,broken clouds
229,Feijo,BR,-8.1642,-70.3536,72.5,97,58,2.33,broken clouds
230,Chateaudun,FR,48.0833,1.3333,60.94,85,100,7.4,light rain
231,La Asuncion,VE,11.0333,-63.8628,91.13,58,5,18.41,clear sky
232,Quatre Cocos,MU,-20.2078,57.7625,71.1,79,9,7.61,clear sky
233,Dvinskoy,RU,62.1535,45.1175,46.35,92,100,5.55,overcast clouds
234,Dorado,PR,18.4588,-66.2677,81.97,88,23,10.63,few clouds
235,Ouahigouya,BF,13.5828,-2.4216,84.67,47,99,12.91,light rain
236,Koutiala,ML,12.3917,-5.4642,81.86,52,16,7.87,few clouds
237,Likasi,CD,-10.9814,26.7333,47.41,95,0,4.61,clear sky
238,Liwale,TZ,-9.7667,37.9333,65.25,68,54,7.78,broken clouds
239,Panama City,PA,8.9936,-79.5197,82.35,79,40,9.22,scattered clouds
240,Fasa,IR,28.9383,53.6482,69.04,26,0,6.91,clear sky
241,Hobyo,SO,5.3505,48.5268,79.93,69,37,19.3,scattered clouds
242,Boa Vista,BR,2.8197,-60.6733,80.58,74,0,3.44,clear sky
243,Jumla,NP,29.2747,82.1838,61.97,63,5,1.12,clear sky
244,Klaksvik,FO,62.2266,-6.589,45.52,74,100,17.25,overcast clouds
245,Paralimni,CY,35.0375,33.9833,73.15,96,0,3.0,clear sky
246,Mogadishu,SO,2.0371,45.3438,78.51,82,60,18.05,light rain
247,Puerto Maldonado,PE,-12.6,-69.1833,71.56,92,23,2.01,few clouds
248,Porto Velho,BR,-8.7619,-63.9039,77.05,94,0,0.0,clear sky
249,Gusau,NG,12.1628,6.6614,83.03,47,88,7.99,overcast clouds
250,Hurghada,EG,27.2574,33.8129,86.04,23,0,9.22,clear sky
251,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.1,84,34,10.67,scattered clouds
252,Trairi,BR,-3.2778,-39.2689,74.3,91,84,4.43,broken clouds
253,Bangangte,CM,5.1409,10.5198,61.5,97,100,3.8,light rain
254,Ritchie,ZA,-29.038,24.6028,38.41,49,0,4.7,clear sky
255,Gobabis,NA,-22.45,18.9667,44.17,65,0,11.21,clear sky
256,Muros,ES,42.7762,-9.0603,66.09,94,100,5.64,overcast clouds
257,Kutum,SD,14.2,24.6667,77.49,18,8,8.5,clear sky
258,Ordu,TR,40.9086,37.6845,52.83,95,100,1.83,overcast clouds
259,Makokou,GA,0.5738,12.8642,68.43,98,99,2.91,overcast clouds
260,Yol,IN,32.1667,76.2,84.42,22,3,5.5,clear sky
261,Eqbaliyeh,IR,35.3022,51.5358,84.02,27,82,4.25,broken clouds
262,Painesville,US,41.7245,-81.2457,62.65,85,40,0.0,scattered clouds
263,Coquimbo,CL,-29.9533,-71.3436,56.93,88,100,6.91,overcast clouds
264,Sambava,MG,-14.2667,50.1667,69.96,82,4,10.22,clear sky
265,Lerwick,GB,60.1545,-1.1494,50.0,79,88,19.08,overcast clouds
266,Namibe,AO,-15.1961,12.1522,72.86,46,5,3.91,clear sky
267,Oswego,US,43.4501,-76.1497,67.91,93,100,10.22,overcast clouds
268,Susangerd,IR,31.5608,48.1831,95.23,10,0,6.11,clear sky
269,Chambas,CU,22.1928,-78.9136,77.38,85,95,5.66,overcast clouds
270,Cajati,BR,-24.7361,-48.1228,65.26,100,100,0.54,overcast clouds
271,Masallatah,LY,32.6167,14.0,74.73,53,9,4.99,clear sky
272,Pimentel,PE,-6.8367,-79.9342,64.26,83,12,10.09,few clouds
273,Alexandria,EG,31.2156,29.9553,73.36,78,0,4.61,clear sky
274,Eyl,SO,7.9803,49.8164,83.5,54,100,21.61,overcast clouds
275,Hellvik,NO,59.9156,5.781,57.78,85,98,1.01,overcast clouds
276,Caravelas,BR,-17.7125,-39.2481,69.35,90,96,5.1,overcast clouds
277,Pitea,SE,65.3172,21.4794,42.89,65,38,5.73,scattered clouds
278,Barra Do Garcas,BR,-15.89,-52.2567,78.46,46,100,1.66,overcast clouds
279,Silifke,TR,36.3778,33.9344,72.55,86,2,3.27,clear sky
280,Tarko-Sale,RU,64.9225,77.785,56.34,48,5,17.6,clear sky
281,Birnin Kebbi,NG,12.4539,4.1975,86.72,45,94,5.03,overcast clouds
282,Salisbury,GB,51.0693,-1.7957,59.41,93,100,9.93,light rain
283,Punta Gorda,US,26.9298,-82.0454,82.0,80,20,6.91,few clouds
284,Aksu,CN,41.1231,80.2644,74.14,22,0,3.02,clear sky
285,Narsaq,GL,60.9167,-46.05,43.07,73,49,3.71,scattered clouds
286,Arnstadt,DE,50.8333,10.95,57.7,82,0,6.91,clear sky
287,Midland,US,31.9974,-102.0779,102.49,25,0,11.5,clear sky
288,Aracuai,BR,-16.8497,-42.0703,63.66,45,66,1.86,broken clouds
289,Nortelandia,BR,-14.4547,-56.8028,78.46,58,92,3.22,overcast clouds
290,Sao Domingos Do Maranhao,BR,-5.5758,-44.3853,72.81,75,96,2.26,overcast clouds
291,Jizan,SA,17.3333,42.6667,85.14,77,60,1.54,broken clouds
292,Marystown,CA,47.1666,-55.1483,46.85,100,0,2.93,clear sky
293,Miranda,CO,3.2499,-76.2281,69.93,92,100,2.46,overcast clouds
294,Methoni,GR,36.8197,21.7049,73.22,76,0,3.76,clear sky
295,Lasa,IT,46.6166,10.7002,47.35,93,18,5.57,few clouds
296,Snezhnogorsk,RU,69.1933,33.2531,40.78,90,11,5.79,few clouds
297,Colares,PT,38.7992,-9.4469,67.33,80,70,11.99,broken clouds
298,Hammerfest,NO,70.6634,23.6821,45.05,61,100,8.05,overcast clouds
299,Benghazi,LY,32.1167,20.0667,73.09,89,0,8.01,clear sky
