City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Olinda,BR,2022-06-05 18:04:37,-8.0089,-34.8553,82.13,69,40,14.97
297,Oum Hadjer,TD,2022-06-05 18:04:38,13.2954,19.6966,97.83,18,96,7.72
298,Abnub,EG,2022-06-05 18:04:38,27.2696,31.1511,92.71,17,34,8.23
299,Namibe,AO,2022-06-05 18:04:39,-15.1961,12.1522,75.16,54,47,5.26
300,Tatvan,TR,2022-06-05 18:04:39,38.5067,42.2817,64.09,38,0,5.28
301,Rio Gallegos,AR,2022-06-05 18:00:10,-51.6226,-69.2181,45.12,51,100,20.94
302,Yarkovo,RU,2022-06-05 18:04:40,57.4028,67.0786,46.13,65,64,5.68
303,Arcachon,FR,2022-06-05 18:04:40,44.5875,-1.0519,73.42,64,20,6.91
304,Bud,US,2022-06-05 18:04:41,39.447,-86.1758,84.15,42,70,4.12
305,Kutum,SD,2022-06-05 18:04:41,14.2,24.6667,86.4,13,23,10.6
306,Elizabeth City,US,2022-06-05 18:04:41,36.2946,-76.2511,84.04,42,0,16.11
307,Manicore,BR,2022-06-05 18:04:42,-5.8092,-61.3003,88.5,57,78,0.74
308,Amli,IN,2022-06-05 18:04:42,20.2833,73.0167,83.03,76,84,10.6
309,Natal,BR,2022-06-05 18:04:43,-5.795,-35.2094,75.85,100,75,6.91
310,San Ramon De La Nueva Oran,AR,2022-06-05 18:04:43,-23.1322,-64.326,75.79,48,95,3.74
311,Kasongo,CD,2022-06-05 18:04:43,-4.45,26.6667,74.39,57,33,2.66
312,Benton Harbor,US,2022-06-05 18:04:44,42.1167,-86.4542,83.05,46,0,5.75
313,Arica,CL,2022-06-05 18:04:44,-18.475,-70.3042,71.15,68,40,5.75
314,Taoudenni,ML,2022-06-05 18:04:45,22.6783,-3.9836,112.48,6,75,7.58
315,Ubeda,ES,2022-06-05 18:04:45,38.0133,-3.3705,85.59,16,50,6.78
316,Port Blair,IN,2022-06-05 18:04:46,11.6667,92.75,81.16,78,99,13.44
317,Mahibadhoo,MV,2022-06-05 18:04:46,3.7833,72.9667,83.03,74,51,13.4
318,Krasnoarmeyskoye,RU,2022-06-05 18:05:47,52.7182,50.0322,61.7,74,91,7.09
319,Dudinka,RU,2022-06-05 18:05:47,69.4058,86.1778,27.97,79,17,10.09
320,Priiskovyy,RU,2022-06-05 18:05:47,51.9333,116.6333,53.24,52,94,2.39
321,Senneterre,CA,2022-06-05 18:05:48,48.3835,-77.2328,55.29,65,100,2.8
322,Puerto Cabezas,NI,2022-06-05 18:05:48,14.0351,-83.3888,87.37,60,70,6.87
323,Buraydah,SA,2022-06-05 18:05:48,26.326,43.975,97.59,6,2,5.32
324,Valcele,RO,2022-06-05 18:05:49,45.85,25.6833,63.25,92,25,3.67
325,Ust-Ishim,RU,2022-06-05 18:05:49,57.6935,71.1665,39.51,78,6,5.23
326,Rio Cauto,CU,2022-06-05 18:05:50,20.5603,-76.9161,94.37,43,81,10.4
327,Bani Walid,LY,2022-06-05 18:05:50,31.7566,13.9942,87.01,23,0,14.16
328,Tabou,CI,2022-06-05 18:05:50,4.423,-7.3528,80.31,78,99,6.38
329,Mattru,SL,2022-06-05 18:05:51,7.6244,-11.8332,78.73,91,100,4.27
330,Cassilandia,BR,2022-06-05 18:05:51,-19.1133,-51.7342,89.83,29,0,7.61
331,Sinnar,SD,2022-06-05 18:05:52,13.5691,33.5672,92.88,30,89,14.72
332,Tefe,BR,2022-06-05 18:05:52,-3.3542,-64.7114,85.48,65,93,2.04
333,Carnarvon,AU,2022-06-05 18:05:53,-24.8667,113.6333,67.39,45,9,8.08
334,Oussouye,SN,2022-06-05 18:05:53,12.485,-16.5469,84.07,64,30,13.78
335,Sechura,PE,2022-06-05 18:05:54,-5.5569,-80.8222,77.54,55,74,15.75
336,Daoukro,CI,2022-06-05 18:05:54,7.0591,-3.9631,79.88,76,98,2.86
337,Gloucester,GB,2022-06-05 18:01:51,51.8657,-2.2431,56.89,86,100,5.08
338,Mbini,GQ,2022-06-05 18:05:54,1.574,9.6134,76.75,86,100,2.17
339,Chimbote,PE,2022-06-05 18:05:55,-9.0853,-78.5783,67.01,81,100,12.68
340,Kolokani,ML,2022-06-05 18:05:55,13.5728,-8.0339,104.23,11,21,7.05
341,Colares,PT,2022-06-05 18:05:56,38.7992,-9.4469,73.45,49,20,19.57
342,Leh,IN,2022-06-05 18:05:56,34.1667,77.5833,52.2,37,11,6.49
343,Tukrah,LY,2022-06-05 18:05:56,32.5341,20.5791,76.1,70,0,5.44
344,Acarau,BR,2022-06-05 18:05:57,-2.8856,-40.12,81.12,78,46,12.03
345,La Roda,ES,2022-06-05 18:05:57,39.2167,-2.15,85.41,18,77,9.28
346,Vigrestad,NO,2022-06-05 18:05:58,58.5667,5.7,61.81,73,37,18.45
347,Yacuiba,BO,2022-06-05 18:05:58,-22.038,-63.6797,70.5,65,100,5.26
348,Marzuq,YE,2022-06-05 18:05:58,14.4,46.4667,78.03,51,59,6.82
349,Zabol,AF,2022-06-05 18:05:59,32.25,67.25,69.15,9,0,3.83
350,Guadalupe,MX,2022-06-05 18:05:18,25.6833,-100.25,99.39,36,0,11.5
351,Uusikaupunki,FI,2022-06-05 18:05:59,60.8004,21.4084,50.94,72,44,7.07
352,Havre-Saint-Pierre,CA,2022-06-05 18:06:00,50.2334,-63.5986,50.59,69,20,9.78
353,Jalu,LY,2022-06-05 18:06:00,29.0331,21.5482,88.47,24,0,21.79
354,Mahon,ES,2022-06-05 18:06:01,39.8885,4.2658,75.76,78,20,8.05
355,Sioux Lookout,CA,2022-06-05 18:03:52,50.1001,-91.917,58.93,53,81,3.56
356,Sao Felix Do Xingu,BR,2022-06-05 18:06:01,-6.6447,-51.995,81.5,75,69,3.87
357,Nantucket,US,2022-06-05 18:04:19,41.2835,-70.0995,71.74,67,0,9.22
358,Matagami,CA,2022-06-05 18:02:33,49.7502,-77.6328,49.21,95,100,5.79
359,Havoysund,NO,2022-06-05 18:06:02,70.9963,24.6622,50.23,86,63,18.75
360,Madison,US,2022-06-05 18:06:00,34.7334,-86.5667,85.95,57,40,6.91
361,Barberton,ZA,2022-06-05 18:06:02,-25.7884,31.0532,52.38,87,8,3.85
362,Mangai,CD,2022-06-05 18:06:03,-4.05,19.5333,76.28,55,59,1.7
363,Hirtshals,DK,2022-06-05 18:06:03,57.5881,9.9592,56.86,75,82,5.06
364,Petrozavodsk,RU,2022-06-05 18:01:34,61.7849,34.3469,55.4,78,79,5.32
365,Lerwick,GB,2022-06-05 18:06:04,60.1545,-1.1494,51.8,78,89,3.33
366,Saint Marys,US,2022-06-05 18:07:04,30.7305,-81.5465,87.03,73,40,17.27
367,Sovetskiy,RU,2022-06-05 18:07:05,61.3614,63.5842,45.36,45,42,4.92
368,Liverpool,GB,2022-06-05 18:03:01,53.4106,-2.9779,55.18,87,75,5.75
369,Moskovskiy,RU,2022-06-05 18:07:05,55.5991,37.355,59.18,64,0,8.95
370,Lasalgaon,IN,2022-06-05 18:07:06,20.15,74.2333,83.53,45,97,8.75
371,Altay,CN,2022-06-05 18:07:06,47.8667,88.1167,50.16,81,70,8.79
372,Huarmey,PE,2022-06-05 18:07:06,-10.0681,-78.1522,70.63,73,100,14.83
373,Trofors,NO,2022-06-05 18:07:07,65.5333,13.4063,44.47,95,100,3.98
374,Keene,US,2022-06-05 18:07:07,42.9337,-72.2781,74.28,36,75,8.05
375,Svetlyy,RU,2022-06-05 18:07:08,54.675,20.1347,60.85,80,5,7.34
376,Bonavista,CA,2022-06-05 18:07:08,48.6499,-53.1147,44.35,79,100,16.89
377,Jieznas,LT,2022-06-05 18:07:08,54.6,24.1667,65.79,80,27,5.68
378,Inhumas,BR,2022-06-05 18:07:09,-16.3578,-49.4961,83.93,30,5,5.79
379,Tulle,FR,2022-06-05 18:07:09,45.3333,1.8333,62.98,82,45,4.32
380,Jackson,US,2022-06-05 18:07:10,42.4165,-122.8345,70.16,75,75,10.36
381,Wad Rawah,SD,2022-06-05 18:07:10,15.1603,33.1397,99.12,19,24,11.14
382,Richards Bay,ZA,2022-06-05 18:07:11,-28.783,32.0377,66.79,78,88,12.75
383,Uruzgan,AF,2022-06-05 18:07:11,32.8333,66.0,69.46,13,0,0.85
384,Totness,SR,2022-06-05 18:07:11,5.8833,-56.3167,76.93,91,100,7.02
385,Barra Do Bugres,BR,2022-06-05 18:07:12,-15.0725,-57.1811,96.84,20,68,5.48
386,Banda Aceh,ID,2022-06-05 18:07:12,5.5577,95.3222,80.24,83,100,8.01
387,Pinczow,PL,2022-06-05 18:07:13,50.5205,20.5265,66.85,76,0,7.05
388,Magadi,IN,2022-06-05 18:07:13,12.9667,77.2333,72.37,76,95,5.84
389,Arvika,SE,2022-06-05 18:07:13,59.6553,12.5852,68.61,48,44,1.16
390,Panaba,MX,2022-06-05 18:07:14,21.2833,-88.2667,94.55,40,39,5.1
391,Bakaly,RU,2022-06-05 18:07:14,55.1789,53.8028,57.06,79,100,3.31
392,Santa Rosa,PH,2022-06-05 18:02:31,14.3122,121.1114,84.11,82,84,3.18
393,Hukuntsi,BW,2022-06-05 18:07:15,-24.0,21.75,58.44,25,50,9.57
394,Saint-Pierre,RE,2022-06-05 18:07:15,-21.3393,55.4781,71.91,78,0,5.75
395,Kashi,CN,2022-06-05 18:07:16,39.4547,75.9797,73.27,22,67,4.14
396,Teguldet,RU,2022-06-05 18:07:16,57.3064,88.1667,41.07,94,100,4.94
397,Grand-Santi,GF,2022-06-05 18:07:16,4.25,-54.3833,80.35,91,93,1.95
398,Kudahuvadhoo,MV,2022-06-05 18:07:17,2.6708,72.8944,83.21,74,79,11.14
399,Notodden,NO,2022-06-05 18:02:50,59.5594,9.2585,71.76,44,20,6.33
400,Tambopata,PE,2022-06-05 18:07:18,-12.7333,-69.1833,76.89,73,75,6.91
401,Biltine,TD,2022-06-05 18:07:18,14.5333,20.9167,95.85,18,76,8.41
402,Sawakin,SD,2022-06-05 18:07:19,19.1059,37.3321,91.45,34,8,7.87
403,Riyadh,SA,2022-06-05 18:07:06,24.6877,46.7219,95.14,7,0,5.44
404,Tocopilla,CL,2022-06-05 18:07:19,-22.092,-70.1979,66.42,72,89,7.65
405,Tigzirt,DZ,2022-06-05 18:07:20,36.8886,4.1198,75.88,56,88,0.25
406,Upington,ZA,2022-06-05 18:07:20,-28.4478,21.2561,63.43,26,0,5.68
407,Ascension,US,2022-06-05 18:07:20,30.2169,-90.9001,92.08,61,40,3.44
408,Decatur,US,2022-06-05 18:05:59,39.8403,-88.9548,83.8,39,75,6.91
409,Sagua La Grande,CU,2022-06-05 18:07:21,22.8067,-80.0756,85.19,68,77,13.65
410,Mayor Pablo Lagerenza,PY,2022-06-05 18:07:21,-19.9309,-60.7718,94.73,28,71,15.73
411,Aguada De Pasajeros,CU,2022-06-05 18:07:16,22.385,-80.8508,86.95,66,92,10.27
412,Douentza,ML,2022-06-05 18:07:22,14.9951,-2.9517,105.64,9,7,10.07
413,Zhanaozen,KZ,2022-06-05 18:08:22,43.3,52.8,83.89,20,98,6.42
414,Kamakwie,SL,2022-06-05 18:08:23,9.5,-12.2333,82.42,76,100,8.08
415,Bandar-E Lengeh,IR,2022-06-05 18:08:23,26.5579,54.8807,89.58,43,0,7.99
416,Tobermory,CA,2022-06-05 18:08:24,45.2501,-81.6665,49.68,73,29,5.57
417,Salisbury,GB,2022-06-05 18:04:44,51.0693,-1.7957,59.45,90,100,3.06
418,Yarmouth,US,2022-06-05 18:08:24,41.7057,-70.2286,75.61,43,0,5.99
419,Kifri,IQ,2022-06-05 18:08:25,34.6959,44.9661,100.78,10,96,8.12
420,Polis,CY,2022-06-05 18:08:25,35.0367,32.4264,75.02,82,0,5.55
421,Gamba,GA,2022-06-05 18:08:25,-2.65,10.0,73.6,90,47,3.98
422,Nilopolis,BR,2022-06-05 18:08:26,-22.8075,-43.4139,74.25,60,20,9.22
423,Salamiyah,SY,2022-06-05 18:08:26,35.0113,37.0532,73.47,36,0,11.95
424,Aquin,HT,2022-06-05 18:08:27,18.2833,-73.4,84.85,70,81,16.28
425,Iracoubo,GF,2022-06-05 18:08:27,5.4802,-53.2011,81.99,74,95,6.17
426,Saint-Marc,HT,2022-06-05 18:08:28,19.1082,-72.6938,88.11,56,100,7.47
427,Monte Alegre,BR,2022-06-05 18:08:28,-2.0078,-54.0692,78.42,89,93,3.2
428,Botro,CI,2022-06-05 18:08:28,7.8525,-5.3106,82.31,74,99,5.14
429,George,ZA,2022-06-05 18:08:29,-33.963,22.4617,60.22,71,14,4.41
430,Moyale,KE,2022-06-05 18:08:29,3.5167,39.0584,70.75,61,70,4.56
431,Gazojak,TM,2022-06-05 18:08:30,41.1875,61.4036,83.7,11,17,10.67
432,Puerto Quijarro,BO,2022-06-05 18:08:30,-17.7833,-57.7667,97.41,19,64,6.98
433,Wagar,SD,2022-06-05 18:08:31,16.1525,36.2032,99.54,18,18,3.24
434,Ajdabiya,LY,2022-06-05 18:08:31,30.7554,20.2263,76.06,68,0,14.2
435,Cururupu,BR,2022-06-05 18:07:12,-1.8283,-44.8683,83.08,74,78,5.3
436,Oksfjord,NO,2022-06-05 18:08:32,70.2396,22.3479,51.87,76,88,7.47
437,Sapernoye,RU,2022-06-05 18:08:32,60.7167,29.9505,55.65,59,100,9.84
438,Kalamazoo,US,2022-06-05 18:08:32,42.2506,-85.55,79.05,50,75,4.61
439,Lingen,DE,2022-06-05 18:08:33,52.5167,7.3167,66.24,68,100,13.04
440,Presidente Medici,BR,2022-06-05 18:03:51,-11.1753,-61.9014,89.82,44,3,1.7
441,Pemba,MZ,2022-06-05 18:08:33,-12.974,40.5178,79.5,89,40,11.5
442,Andapa,MG,2022-06-05 18:08:34,-14.65,49.65,60.58,97,23,3.27
443,Luena,AO,2022-06-05 18:08:35,-11.7833,19.9167,56.57,44,0,5.41
444,Uzhhorod,UA,2022-06-05 18:08:35,48.6167,22.3,67.82,69,14,7.85
445,Camacha,PT,2022-06-05 18:08:35,33.0833,-16.3333,65.62,68,40,12.66
446,Libertador General San Martin,AR,2022-06-05 18:08:36,-23.8064,-64.7876,75.85,46,95,3.98
447,Sohbatpur,PK,2022-06-05 18:08:36,28.5202,68.5434,100.15,10,0,9.71
448,Wageningen,NL,2022-06-05 18:08:37,51.9667,5.6667,63.34,95,75,9.22
449,Marsciano,IT,2022-06-05 18:08:37,42.9059,12.3359,82.18,42,96,9.42
450,Hitchin,GB,2022-06-05 18:08:38,51.9531,-0.2652,58.69,94,100,5.75
451,Puri,IN,2022-06-05 18:08:38,19.8,85.85,86.52,90,84,14.92
452,Sakakah,SA,2022-06-05 18:08:39,29.9697,40.2064,97.29,11,60,9.89
453,Chibuto,MZ,2022-06-05 18:08:39,-24.6867,33.5306,65.12,81,3,8.23
454,Oranjemund,NA,2022-06-05 18:08:39,-28.55,16.4333,71.6,26,2,8.68
455,Bumba,CD,2022-06-05 18:08:40,2.1833,22.4667,74.79,86,94,3.74
456,Solenzo,BF,2022-06-05 18:08:40,12.1833,-4.0833,102.78,15,24,6.02
457,Perepravnaya,RU,2022-06-05 18:08:41,44.3366,40.7849,66.72,82,97,4.34
458,Yayva,RU,2022-06-05 18:09:41,59.3303,57.2641,58.17,60,97,5.19
459,Lluta,PE,2022-06-05 18:09:42,-16.0147,-72.0142,57.9,32,87,10.56
460,Mangochi,MW,2022-06-05 18:09:42,-14.4782,35.2645,69.87,57,78,6.93
461,Porosozero,RU,2022-06-05 18:09:43,62.7191,32.727,56.35,62,99,8.39
462,Opuwo,NA,2022-06-05 18:09:43,-18.0607,13.84,62.4,32,75,7.74
463,Marsabit,KE,2022-06-05 18:09:44,2.3284,37.9899,69.4,56,42,20.54
464,Guaira,BR,2022-06-05 18:09:44,-20.3183,-48.3106,86.2,30,6,4.63
465,Keti Bandar,PK,2022-06-05 18:09:44,24.1447,67.4497,81.72,86,30,18.14
466,Arden,DK,2022-06-05 18:09:45,56.769,9.8618,66.58,68,89,5.57
467,Porto Nacional,BR,2022-06-05 18:09:45,-10.7081,-48.4172,93.2,25,1,7.56
468,Kulhudhuffushi,MV,2022-06-05 18:09:46,6.6221,73.07,82.56,79,97,16.26
469,Behbahan,IR,2022-06-05 18:09:46,30.5959,50.2417,96.49,11,93,4.27
470,Sao Jose De Ribamar,BR,2022-06-05 18:09:46,-2.5619,-44.0542,86.38,83,46,7.52
471,Quelimane,MZ,2022-06-05 18:09:47,-17.8786,36.8883,64.96,97,8,5.53
472,Shubarshi,KZ,2022-06-05 18:09:47,48.5872,57.1869,70.54,46,74,6.78
473,Changji,CN,2022-06-05 18:09:47,44.0167,87.3167,72.39,33,0,2.24
474,Puerto Baquerizo Moreno,EC,2022-06-05 18:09:48,-0.9,-89.6,76.19,78,75,18.41
475,Placido De Castro,BR,2022-06-05 18:09:48,-10.3353,-67.1856,88.77,49,55,2.73
476,Luderitz,NA,2022-06-05 18:09:49,-26.6481,15.1594,69.01,34,67,9.95
477,Shimsk,RU,2022-06-05 18:09:49,58.212,30.7127,56.82,69,76,5.14
478,Caravelas,BR,2022-06-05 18:09:50,-17.7125,-39.2481,73.9,65,99,11.95
479,Awbari,LY,2022-06-05 18:09:50,26.5921,12.7805,89.06,14,1,9.71
480,Djambala,CG,2022-06-05 18:09:50,-2.5447,14.7533,75.78,61,100,1.14
481,Bartica,GY,2022-06-05 18:09:51,6.4,-58.6167,79.12,94,98,4.05
482,Bakel,SN,2022-06-05 18:09:51,14.905,-12.4568,106.39,18,15,6.11
483,Lucapa,AO,2022-06-05 18:09:52,-8.4192,20.7447,69.62,40,6,4.5
484,Sur,OM,2022-06-05 18:07:05,22.5667,59.5289,87.91,58,1,8.5
485,Kavaratti,IN,2022-06-05 18:09:52,10.5669,72.642,83.77,75,89,14.74
486,Demba,CD,2022-06-05 18:09:53,-5.51,22.2667,73.83,48,4,2.62
487,Asotthalom,HU,2022-06-05 18:09:53,46.1987,19.7833,70.59,78,75,8.68
488,Murgab,TM,2022-06-05 18:09:53,37.4966,61.9714,81.23,11,0,8.66
489,Chicama,PE,2022-06-05 18:09:54,-7.8447,-79.1469,63.14,60,96,11.74
490,Mecca,SA,2022-06-05 18:09:54,21.4267,39.8261,93.04,23,0,5.37
491,Luau,AO,2022-06-05 18:09:55,-10.7073,22.2247,62.73,41,2,5.59
492,Trinidad,BO,2022-06-05 18:09:55,-14.8333,-64.9,89.69,44,82,6.91
493,Kangaatsiaq,GL,2022-06-05 18:09:55,68.3065,-53.4641,34.83,63,17,18.03
494,Guaruja,BR,2022-06-05 18:09:56,-23.9931,-46.2564,70.88,73,30,9.28
495,Chitipa,MW,2022-06-05 18:09:56,-9.7024,33.2697,56.77,87,53,5.35
496,Senec,SK,2022-06-05 18:09:57,48.2195,17.4004,79.16,57,0,10.36
497,Mao,ES,2022-06-05 18:06:01,39.8885,4.2658,75.76,78,20,8.05
498,Contamana,PE,2022-06-05 18:09:57,-7.3333,-75.0167,91.56,45,83,2.77
499,Obzor,BG,2022-06-05 18:09:58,42.8167,27.8833,73.62,75,86,2.98
500,Oeiras Do Para,BR,2022-06-05 18:09:58,-2.0031,-49.8544,86.79,59,96,3.13
501,Asfi,MA,2022-06-05 18:09:58,32.2994,-9.2372,71.22,68,0,24.05
502,Nouadhibou,MR,2022-06-05 18:07:25,20.931,-17.0347,68.85,77,100,27.81
503,Kovdor,RU,2022-06-05 18:09:59,67.5662,30.4758,52.36,64,100,1.34
504,Mitu,CO,2022-06-05 18:09:59,1.1983,-70.1733,83.98,65,85,1.92
505,Tazovskiy,RU,2022-06-05 18:10:00,67.4667,78.7,35.69,70,100,7.81
506,Boralday,KZ,2022-06-05 18:10:00,43.3578,76.8594,62.46,59,20,4.47
507,Raudeberg,NO,2022-06-05 18:11:01,61.9875,5.1352,52.47,75,38,18.03
508,Aquiraz,BR,2022-06-05 18:11:01,-3.9014,-38.3911,82.49,89,87,8.1
509,Maloy,NO,2022-06-05 18:11:02,61.9353,5.1136,53.33,75,48,18.01
510,Bocas Del Toro,PA,2022-06-05 18:11:02,9.3333,-82.25,84.04,69,72,8.19
511,Moron,AR,2022-06-05 18:11:02,-34.6534,-58.6198,60.03,74,100,3.56
512,Thinadhoo,MV,2022-06-05 18:11:03,0.5333,72.9333,83.66,70,98,5.82
513,Batabano,CU,2022-06-05 18:11:03,22.7164,-82.2881,86.61,69,48,9.95
514,Lucea,JM,2022-06-05 18:11:03,18.451,-78.1736,85.86,60,78,14.29
515,Sao Jose Da Coroa Grande,BR,2022-06-05 18:11:04,-8.8978,-35.1478,79.86,76,41,11.56
516,Naron,ES,2022-06-05 18:11:04,43.5167,-8.1528,68.04,77,95,6.08
517,Qeshm,IR,2022-06-05 18:11:05,26.9581,56.2719,94.87,63,0,11.65
518,Bondo,CD,2022-06-05 18:11:05,3.8146,23.6866,70.05,99,88,4.92
519,Dennery,LC,2022-06-05 18:11:06,13.8996,-60.8879,85.55,67,19,18.92
520,Severnoye,RU,2022-06-05 18:11:06,56.3491,78.3619,32.97,90,58,6.62
521,Mehran,IR,2022-06-05 18:11:06,33.1222,46.1646,101.19,10,47,10.36
522,Iquique,CL,2022-06-05 18:11:07,-20.2208,-70.1431,64.44,77,100,6.8
523,Rizomata,GR,2022-06-05 18:11:07,40.3472,22.2036,79.92,46,5,2.19
524,Baghdad,IQ,2022-06-05 18:11:08,33.3406,44.4009,100.31,16,53,5.75
525,Yaransk,RU,2022-06-05 18:11:08,57.3033,47.8861,55.45,85,99,4.85
526,Zapolyarnyy,RU,2022-06-05 18:11:09,69.4154,30.8136,45.68,93,100,10.58
527,Mount Pleasant,US,2022-06-05 18:08:58,32.7941,-79.8626,85.17,79,100,14.97
528,Abha,SA,2022-06-05 18:11:09,18.2164,42.5053,70.05,60,0,8.05
529,Semey,KZ,2022-06-05 18:11:10,50.4111,80.2275,51.12,63,72,6.13
530,Modakeke,NG,2022-06-05 18:11:10,7.3833,4.2667,74.23,80,100,5.17
531,Jacareacanga,BR,2022-06-05 18:11:11,-6.2222,-57.7528,84.81,64,72,2.57
532,Kishi,NG,2022-06-05 18:11:11,9.0833,3.85,75.81,74,87,7.47
533,Tougue,GN,2022-06-05 18:11:11,11.4667,-11.6,92.3,22,50,9.28
534,Pisco,PE,2022-06-05 18:11:12,-13.7,-76.2167,69.85,68,0,18.41
535,San Lorenzo,PY,2022-06-05 18:07:50,-25.3333,-57.5333,81.12,58,79,10.33
536,Prado,BR,2022-06-05 18:11:13,-17.3411,-39.2208,75.15,58,91,12.3
537,Eyl,SO,2022-06-05 18:11:13,7.9803,49.8164,79.0,82,69,18.19
538,Pokrovskoye,RU,2022-06-05 18:11:14,47.4157,38.8971,63.59,86,89,11.18
539,Rodrigues Alves,BR,2022-06-05 18:11:14,-7.738,-72.6509,89.51,50,66,1.88
540,Bell Ville,AR,2022-06-05 18:11:15,-32.6259,-62.6887,68.67,42,32,3.36
541,Moa,CU,2022-06-05 18:11:15,20.6569,-74.9403,90.46,56,88,7.87
542,Xuddur,SO,2022-06-05 18:11:15,4.1213,43.8894,78.01,56,100,10.69
543,Mezen,RU,2022-06-05 18:11:16,65.8522,44.24,59.58,73,54,5.23
544,Yekaterinovka,RU,2022-06-05 18:11:16,52.0508,44.3451,60.12,74,93,7.43
545,Chermoz,RU,2022-06-05 18:11:17,58.787,56.1489,52.95,75,93,3.47
546,Salinopolis,BR,2022-06-05 18:11:17,-0.6136,-47.3561,81.09,82,85,8.57
547,Trincomalee,LK,2022-06-05 18:11:18,8.5711,81.2335,81.45,73,86,19.66
548,Rio Tercero,AR,2022-06-05 18:11:18,-32.173,-64.1141,67.44,41,0,5.68
549,Shar,KZ,2022-06-05 18:11:19,49.5886,81.0453,44.69,73,67,5.35
550,Karasjok,NO,2022-06-05 18:12:19,69.4719,25.5112,50.0,61,88,8.03
551,Gravdal,NO,2022-06-05 18:12:20,68.1214,13.5031,40.89,81,75,16.11
552,Ferreira Do Alentejo,PT,2022-06-05 18:12:20,38.05,-8.0333,77.61,36,29,16.33
553,Bardiyah,LY,2022-06-05 18:12:20,31.7561,25.0865,75.99,68,0,11.03
554,Kargasok,RU,2022-06-05 18:12:21,59.0556,80.8572,33.55,95,78,7.63
555,Clarence Town,AU,2022-06-05 18:12:21,-32.5833,151.7833,53.51,61,0,13.67
556,Bakchar,RU,2022-06-05 18:12:22,57.0186,82.0711,33.66,97,70,5.21
557,Waldoboro,US,2022-06-05 18:12:22,44.0954,-69.3756,71.58,45,48,7.56
558,Takoradi,GH,2022-06-05 18:12:23,4.8845,-1.7554,80.15,80,99,10.94
559,Dombarovskiy,RU,2022-06-05 18:12:23,50.7587,59.5386,62.46,85,91,8.39
560,Teya,RU,2022-06-05 18:12:24,60.3778,92.6267,40.21,84,96,2.3
