City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
555,Biritiba-Mirim,BR,-23.5698,-46.0407,55.18,95,7,3.18,clear sky
556,Mao,ES,39.8885,4.2658,68.56,83,0,8.05,clear sky
557,Bayir,TR,37.2687,28.2167,64.92,57,0,4.43,clear sky
558,Hobyo,SO,5.3505,48.5268,81.81,70,84,22.19,broken clouds
559,Lima,PE,-12.0432,-77.0282,61.9,84,75,13.8,broken clouds
560,Virginia Beach,US,36.8529,-75.978,68.02,78,75,5.75,broken clouds
561,Chapleau,CA,47.8405,-83.4034,48.76,89,64,1.41,broken clouds
562,Matay,EG,28.419,30.7792,81.43,41,4,10.85,clear sky
563,Karwar,IN,14.8,74.1333,85.93,65,98,5.84,overcast clouds
564,Loznica,RS,44.5342,19.2242,67.41,90,43,0.4,scattered clouds
565,Maniitsoq,GL,65.4167,-52.9,41.25,57,1,9.75,clear sky
566,Mandera,KE,3.9366,41.867,78.8,59,87,18.61,overcast clouds
567,Buta,CD,2.7858,24.73,68.45,99,87,1.81,overcast clouds
568,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.38,99,66,1.57,broken clouds
569,Mossendjo,CG,-2.9506,12.7261,66.07,90,66,1.74,broken clouds
570,Necochea,AR,-38.5473,-58.7368,46.45,75,10,9.04,clear sky
571,Zaranj,AF,30.9667,61.8833,87.76,10,0,18.75,clear sky
572,Tsumeb,NA,-19.2333,17.7167,49.98,53,81,11.74,broken clouds
573,Sisimiut,GL,66.9395,-53.6735,39.18,58,0,14.81,clear sky
574,Taltal,CL,-25.4,-70.4833,58.78,82,1,1.9,clear sky
575,Olhao,PT,37.0286,-7.8411,67.89,59,0,4.61,clear sky
576,Lamu,KE,-2.2717,40.902,77.22,80,90,16.31,light rain
577,Bell Ville,AR,-32.6259,-62.6887,44.67,72,79,1.77,broken clouds
578,Edd,ER,13.9297,41.6925,90.39,52,78,4.32,broken clouds
579,Sept-Iles,CA,50.2001,-66.3821,45.05,93,0,3.44,clear sky
580,Grindavik,IS,63.8424,-22.4338,43.27,65,75,12.66,broken clouds
581,Longido,TZ,-2.7333,36.6833,62.17,83,70,9.28,broken clouds
582,Clarence Town,AU,-32.5833,151.7833,63.81,51,0,14.7,clear sky
583,Turukhansk,RU,65.8167,87.9833,46.92,44,50,6.62,scattered clouds
584,Safidon,IN,29.4167,76.6667,106.56,10,1,8.97,clear sky
585,Bloemfontein,ZA,-29.1211,26.214,33.28,100,0,3.44,clear sky
586,Tarko-Sale,RU,64.9225,77.785,41.4,51,100,6.6,overcast clouds
587,Tsiroanomandidy,MG,-18.7667,46.0333,65.35,73,96,2.93,overcast clouds
588,Sarab,IR,38.6066,44.9883,82.13,25,6,7.94,clear sky
589,Baghdad,IQ,33.3406,44.4009,96.71,17,29,1.14,dust
590,Ciudad Bolivar,VE,8.1222,-63.5497,76.12,83,100,0.63,overcast clouds
591,Waddan,LY,29.1614,16.139,75.78,40,0,4.36,clear sky
592,Paragominas,BR,-2.9667,-47.4833,71.15,100,100,2.57,overcast clouds
593,Nagaur,IN,27.2,73.7333,96.96,20,26,17.43,scattered clouds
594,Baillif,GP,16.0202,-61.7463,80.1,79,46,12.73,scattered clouds
595,Oriximina,BR,-1.7656,-55.8661,74.66,93,100,2.28,overcast clouds
596,Igrim,RU,63.1906,64.4162,48.97,42,68,5.66,broken clouds
597,Odienne,CI,9.51,-7.5692,71.89,82,100,3.6,overcast clouds
598,Irmo,US,34.086,-81.1832,71.11,71,20,3.44,few clouds
599,Harindanga,IN,22.0383,88.3214,94.01,55,19,16.6,few clouds
600,Tiznit,MA,29.5833,-9.5,64.99,70,75,1.03,broken clouds
601,Nouakchott,MR,18.0858,-15.9785,75.13,36,17,9.69,few clouds
602,Viloco,BO,-16.95,-67.55,39.65,89,96,2.1,overcast clouds
603,Parana,AR,-31.732,-60.5238,52.56,95,33,5.37,scattered clouds
604,Artyom,AZ,40.4723,50.333,78.94,70,0,11.39,clear sky
605,Mahibadhoo,MV,3.7833,72.9667,82.78,74,100,9.55,overcast clouds
606,Folldal,NO,62.1325,9.9968,47.64,76,39,6.22,scattered clouds
607,Westport,US,41.1415,-73.3579,61.9,78,15,3.0,few clouds
608,Media Luna,CU,20.1419,-77.435,80.29,77,97,15.95,overcast clouds
609,Jawhar,SO,2.7809,45.5005,80.73,68,97,18.45,overcast clouds
610,Zomba,MW,-15.386,35.3188,57.88,84,62,7.74,broken clouds
611,Nebolchi,RU,59.1239,33.3454,54.0,73,95,7.36,overcast clouds
612,Campobasso,IT,41.6333,14.5833,78.94,50,0,3.58,clear sky
613,Rosario,AR,-32.9468,-60.6393,50.83,89,81,2.3,broken clouds
614,Rylsk,RU,51.5655,34.6822,57.56,81,1,7.81,clear sky
615,Huarmey,PE,-10.0681,-78.1522,64.63,88,76,10.89,broken clouds
616,Mimoso Do Sul,BR,-21.0642,-41.3664,57.88,87,8,3.42,clear sky
617,Mezen,RU,65.8522,44.24,59.59,73,48,6.24,scattered clouds
618,Mastic Beach,US,40.7668,-72.8521,64.38,75,0,4.0,clear sky
619,Kaka,TM,37.3482,59.6143,91.24,9,0,10.85,clear sky
620,Platonovka,RU,52.7106,41.952,57.31,81,96,13.31,overcast clouds
621,Garowe,SO,8.4054,48.4845,82.65,51,59,25.08,broken clouds
622,Ulfborg,DK,56.2673,8.3217,57.56,67,100,12.15,overcast clouds
623,Sarai Mir,IN,26.0167,82.9167,103.86,25,74,2.71,broken clouds
624,Rabat,MA,33.9911,-6.8401,65.16,95,40,0.0,scattered clouds
625,Puyo,EC,-1.4667,-77.9833,63.09,97,85,2.53,light rain
626,Arroyo,ES,41.6096,-4.7969,57.15,76,0,3.44,clear sky
627,Bougouni,ML,11.417,-7.479,77.77,58,51,5.84,broken clouds
628,Diffa,NE,13.3154,12.6113,82.08,47,60,2.93,broken clouds
629,General Pico,AR,-35.6566,-63.7568,44.38,76,0,4.94,clear sky
630,Bolshaya Glushitsa,RU,50.2406,43.5908,61.88,80,70,15.7,broken clouds
631,Koulamoutou,GA,-1.1303,12.4736,69.64,97,30,1.25,scattered clouds
632,Qeshm,IR,26.9581,56.2719,96.67,52,1,1.03,clear sky
633,Chipinge,ZW,-20.1883,32.6236,52.03,94,64,6.42,light rain
634,Borba,BR,-4.3878,-59.5939,72.25,99,100,1.41,moderate rain
635,Paita,PE,-5.0892,-81.1144,64.72,87,99,10.45,overcast clouds
636,Carauari,BR,-4.8828,-66.8958,71.64,99,74,1.41,broken clouds
637,Oskarshamn,SE,57.2645,16.4484,52.99,64,100,6.62,overcast clouds
638,Coari,BR,-4.085,-63.1414,72.95,98,100,2.13,overcast clouds
639,Carepa,CO,7.7585,-76.6525,73.99,98,96,3.67,overcast clouds
640,Qarqin,AF,37.4185,66.0436,91.04,13,0,4.72,clear sky
641,Thunder Bay,CA,48.4001,-89.3168,48.18,81,40,2.3,scattered clouds
642,Savalou,BJ,7.9281,1.9756,73.63,92,100,2.24,overcast clouds
643,Kiruna,SE,67.8557,20.2251,40.12,60,34,3.44,scattered clouds
644,Bodden Town,KY,19.2833,-81.25,82.0,83,100,7.0,overcast clouds
645,Hvide Sande,DK,56.0045,8.1294,57.09,80,100,16.98,overcast clouds
646,Puerto Madryn,AR,-42.7692,-65.0385,56.14,54,90,22.79,overcast clouds
647,Nisia Floresta,BR,-6.0911,-35.2086,77.38,89,15,7.72,light rain
648,Goure,NE,13.9835,10.2704,84.02,42,97,3.44,overcast clouds
649,Mola Di Bari,IT,41.0609,17.0873,80.4,50,57,7.09,broken clouds
650,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,48.94,93,56,0.58,broken clouds
651,Makhinjauri,GE,41.6739,41.694,66.06,88,75,5.75,broken clouds
652,Kutum,SD,14.2,24.6667,79.59,15,68,12.12,broken clouds
653,Atasu,KZ,48.6814,71.6433,62.55,39,99,14.88,overcast clouds
654,Coello,CO,4.2891,-74.8982,72.9,89,68,3.06,broken clouds
655,Point Pleasant,US,40.0832,-74.0682,62.96,60,0,3.44,clear sky
656,Chamba,IN,32.5667,76.1333,95.25,14,0,7.81,clear sky
657,Saint-Francois,FR,46.4154,3.9054,59.68,94,75,2.3,broken clouds
658,Boralday,KZ,43.3578,76.8594,73.26,43,75,4.47,broken clouds
659,Gargalianoi,GR,37.0667,21.6333,63.21,57,5,3.42,clear sky
660,Gedo,ET,9.0167,37.45,55.76,84,84,1.7,light rain
661,Zabol,AF,32.25,67.25,78.96,8,0,7.49,clear sky
662,Saint-Joseph,RE,-21.3667,55.6167,71.98,71,71,8.52,broken clouds
663,Sechura,PE,-5.5569,-80.8222,64.76,86,91,7.92,overcast clouds
664,Libertador General San Martin,AR,-23.8064,-64.7876,57.97,89,100,0.47,overcast clouds
665,Maldonado,UY,-34.6667,-54.9167,50.23,95,83,3.38,broken clouds
666,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.76,87,100,4.61,overcast clouds
667,Kemijarvi,FI,66.7131,27.4306,49.1,44,26,8.08,scattered clouds
668,Alta Floresta,BR,-9.8756,-56.0861,71.8,72,34,3.56,scattered clouds
669,Shamary,RU,57.3434,58.2199,60.58,62,100,6.38,overcast clouds
670,Araria,IN,26.15,87.5167,88.65,63,92,11.63,heavy intensity rain
671,Garavuti,TJ,37.5672,68.4469,86.65,16,0,1.88,clear sky
672,Burriana,ES,39.889,-0.085,67.69,64,0,6.06,clear sky
673,Mwene-Ditu,CD,-7.0,23.45,59.97,64,6,4.76,clear sky
674,Boa Vista,BR,2.8197,-60.6733,76.98,83,40,4.61,scattered clouds
675,Pimentel,PE,-6.8367,-79.9342,63.05,91,88,10.47,overcast clouds
676,Rahimatpur,IN,17.6,74.2,81.95,54,99,6.26,overcast clouds
677,Tete,MZ,-16.1564,33.5867,66.29,72,75,0.0,broken clouds
678,Robertsport,LR,6.7533,-11.3686,78.44,82,100,3.4,light rain
679,Soyo,AO,-6.1349,12.3689,72.88,93,20,6.22,few clouds
680,Staritsa,RU,56.5075,34.9354,57.54,71,32,6.31,scattered clouds
681,Aswan,EG,24.0934,32.907,85.3,20,0,5.75,clear sky
682,Fort-Shevchenko,KZ,44.5086,50.263,75.36,47,88,6.29,overcast clouds
